agency,awardeeCity,awardeeName,awardeeStateCode,fundsObligatedAmt,id,publicAccessMandate,date,startDate,title
NSF,WASHINGTON,National Research Council,DC,50000,7202599,0,10/26/1971,11/01/1971,Task Order For a Study of a National Laboratory For         Theoretical Chemistry
NSF,CLEVELAND,Case Western Reserve University,OH,440400,7103338,0,10/14/1971,11/01/1971,Particle Interactions in the Deuterium Bubble Chamber
NSF,SILVER SPRING,NATIONAL OCEANIC AND ATMOSPHERIC ADMINISTRATION,MD,586300,7201163,0,11/04/1971,11/01/1971,Near Surface Circulation Studies in a Coastal Upwelling     Environment
NSF,,ST JOSEPH COL,,2000,7206492,0,10/28/1971,10/28/1971,Research Partn For College Tchrs-Acad. Yr. Phase
NSF,LITTLE ROCK,University of Arkansas Little Rock,AR,2000,7206523,0,10/28/1971,10/28/1971,Research Partn For College Tchrs-Acad. Yr. Phase
NSF,Augusta,Augusta College,GA,2000,7206526,0,10/28/1971,10/28/1971,Research Partn For College Tchrs-Acad. Yr. Phase
NSF,POMONA,California State Polytechnic University-Pomona,CA,2000,7206571,0,10/28/1971,10/28/1971,Research Partn For College Tchrs-Acad. Yr. Phase
NSF,POMONA,California State Polytechnic University-Pomona,CA,2000,7206571,0,10/28/1971,10/28/1971,Research Partn For College Tchrs-Acad. Yr. Phase
NSF,COOKEVILLE,Tennessee Technological University,TN,2000,7206542,0,10/28/1971,10/28/1971,Research Partn For College Tchrs-Acad. Yr. Phase
NSF,Vienna,Applied Data Research Inc Washington,VA,6762,7202644,0,10/28/1971,10/28/1971,"Task Order For Computer Programs For Case Reporting Systems Modules 1, 2, and 3. Applied Data Research, Inc. Nsf-C683   T.O. 1"
NSF,COLUMBIA,Allen University,SC,2000,7206514,0,10/28/1971,10/28/1971,Research Partn For College Tchrs-Acad. Yr. Phase
NSF,BALTIMORE,"Loyola University Maryland, Inc.",MD,2000,7206494,0,10/28/1971,10/28/1971,Research Partn For College Tchrs-Acad. Yr. Phase
NSF,POMONA,California State Polytechnic University-Pomona,CA,2000,7206565,0,10/28/1971,10/28/1971,Research Partn For College Tchrs-Acad. Yr. Phase
NSF,WINTER PARK,Rollins College,FL,2000,7206524,0,10/28/1971,10/28/1971,Research Partn For College Tchrs-Acad. Yr. Phase
NSF,Arlington,Auerbach Associates Inc,VA,15806,7202649,0,10/27/1971,10/27/1971,Task Order For Changes to Pl-480 Activities System
NSF,WASHINGTON,National Research Council,DC,32800,7202602,0,11/16/1971,10/27/1971,Task Order For an Exploratory Study Concerning    a CompreheNsive File on Science and Engineering   Doctorates
NSF,,DATA NOT AVAILABLE,,0,7104544,0,10/26/1971,10/26/1971,BOA FOR COMPUTER OPERATING SYSTEMS DEVELOPMENT AND MAIN-    TENANCE (C700)
NSF,WASHINGTON,National Research Council,DC,50000,7202600,0,10/26/1971,10/18/1971,Partial Support of the National Board on Graduate Education
NSF,NEW YORK,Columbia University,NY,77800,7204333,0,10/14/1971,10/15/1971,Molecular Fluorescence With Emphasis on Laser Excitation
NSF,LOS ANGELES,University of California-Los Angeles,CA,191300,7100543,0,09/22/1971,10/15/1971,Atmospheric Fluid Dynamics
NSF,CAMBRIDGE,Massachusetts Institute of Technology,MA,120000,7204334,0,10/28/1971,10/15/1971,Experimental Astrophysics
NSF,EVANSTON,Northwestern University,IL,125200,7103784,0,10/18/1971,10/15/1971,Collaborative Research on Systems and Techniques of EconomicOrganization
NSF,PRINCETON,Princeton University,NJ,81600,7100527,0,10/01/1971,10/15/1971,Calorimetric Investigation of the Thermodynamic Properties  Of Minerals
NSF,PASADENA,California Institute of Technology,CA,229500,7100558,0,09/29/1971,10/15/1971,"Oxygen, Hydrogen, Carbon and Silicon Isotope Studies of     Naturally Occurring Materials"
NSF,KINGSTON,University of Rhode Island,RI,102900,7100556,0,10/20/1971,10/15/1971,The Causes of Phytoplankton Succession and Blooms in        Narragansett Bay
NSF,FAIRBANKS,University of Alaska Fairbanks Campus,AK,28400,7300661,0,10/05/1971,10/15/1971,Rocket Investigation of Particulate Material in the         Mesosphere and Lower Thermosphere
NSF,DURHAM,Duke University,NC,56000,7101432,0,10/20/1971,10/15/1971,Structure-Function and Evolution of Hemocyanins
NSF,COLLEGE PARK,American Institute of Physics,MD,123150,7204261,0,10/22/1971,10/15/1971,Film Production in Physics and Astronomy
NSF,SYRACUSE,Syracuse University,NY,1292400,7204343,0,11/10/1971,10/15/1971,Experimental Elementary Particle Physics
NSF,MINNEAPOLIS,University of Minnesota-Twin Cities,MN,125000,7103780,0,10/18/1971,10/15/1971,Collaborative Research on Systems and Techniques of EconomicOrganization
NSF,BERKELEY,University of California-Berkeley,CA,28700,7103323,0,10/21/1971,10/15/1971,Analytic and Numerical Studies in General Relativity
NSF,LOS ANGELES,University of California-Los Angeles,CA,15100,7101439,0,09/29/1971,10/15/1971,Permian Terrestrial Vertebrates
NSF,MINNEAPOLIS,University of Minnesota-Twin Cities,MN,26800,7103325,0,10/12/1971,10/15/1971,Solvent and Structure in Proton Transfer to Carbon and      Hydrogen
NSF,TUCSON,University of Arizona,AZ,150100,7100545,0,10/01/1971,10/15/1971,Correlation and Chronology of Ore Deposits and Volcanic     Rocks
NSF,ANN ARBOR,Regents of the University of Michigan - Ann Arbor,MI,99800,7102038,0,10/14/1971,10/15/1971,Natural Language Communication in a Personal Information    Retrieval System
NSF,Hartford,Center For the Environment and Man Inc,CT,136900,7100548,0,10/19/1971,10/15/1971,Effects of Pollutants on the Atmospheric Thermal Structure- A Numerical Study
NSF,SAINT LOUIS,Washington University,MO,92000,7101456,0,11/01/1971,10/15/1971,Potassium and Manganese Transport Systems As Controlling    Elements in the Bacillus Subtilis Cycle of Spore Formation  And Germination
NSF,UNIVERSITY PARK,Pennsylvania State Univ University Park,PA,63000,7100536,0,10/20/1971,10/15/1971,Geochemical Studies of Carbonates From Coral Reef           Environments
NSF,WASHINGTON,Smithsonian Institution,DC,30000,7203354,0,11/12/1971,10/15/1971,Existing Conditions Report on the Biota of Chesapeake Bay
NSF,SANTA MONICA,Rand Corporation,CA,154700,7103779,0,10/06/1971,10/15/1971,Studies in Mathematical Economics Using Game Theory
NSF,RESTON,Bechtel National Inc,VA,494000,7202674,0,10/20/1971,10/08/1971,"Engineering, Design and Analytical Services- U.S. Program InAntarctica"
NSF,MENLO PARK,SRI International,CA,124126,7202673,0,10/22/1971,10/04/1971,"Operation and Maintenance of Nrao, (Nsf-C450)"
NSF,PHILADELPHIA,University of Pennsylvania,PA,36000,7101410,0,10/18/1971,10/01/1971,Oxygen Photolysis and Recombination Studies of Hemoproteins
NSF,PHILADELPHIA,University of Pennsylvania,PA,1300,7205183,0,09/22/1971,10/01/1971,Doctoral Dissertation Research in History of Science
NSF,BALTIMORE,Johns Hopkins University,MD,17000,7101400,0,10/05/1971,10/01/1971,The Role of Lipid Intermediates in the Biosynthesis of      Mannan and Other Macro-Molecules
NSF,BALTIMORE,Johns Hopkins University,MD,25000,7101382,0,10/08/1971,10/01/1971,Structure and Function of Mitochondrial Membranes
NSF,Washington,National Academy of Engineering,DC,20000,7202601,0,11/10/1971,10/01/1971,Application of Technology to Improve Productivity in the    Service Sector of the National Economy
NSF,BERKELEY,University of California-Berkeley,CA,57600,7102342,0,11/01/1971,10/01/1971,Structural Analysis of High-Rise Buildings Constructed By   Industrialized Methods
NSF,PHILADELPHIA,University City Science Center,PA,54800,7103764,0,10/12/1971,10/01/1971,Cross-Cultural Skills and Interpersonal Effectiveness in an Urban Environment
NSF,KNOXVILLE,University of Tennessee Knoxville,TN,113200,7102294,0,09/27/1971,10/01/1971,Thermal and Ordinary Diffusivity of Certain Adsorbent Solids
NSF,PHILADELPHIA,Academy of Natural Sciences Philadelphia,PA,22200,7101364,0,10/07/1971,10/01/1971,A Generic Revision of the Shield-Backed Katydids of the     World
NSF,PRINCETON,Princeton University,NJ,167400,7204357,0,12/09/1971,10/01/1971,Partial Differential Equations
NSF,LA JOLLA,University of California-San Diego Scripps Inst of Oceanography,CA,15000,7101329,0,09/09/1971,10/01/1971,Systematics of Cirripedia
NSF,NEW YORK,Columbia University,NY,137900,7103279,0,09/22/1971,10/01/1971,Aerodynamical Phenomena in Stars
NSF,UNIVERSITY,University of Mississippi,MS,51400,7102519,0,09/30/1971,10/01/1971,Publication of 'bee Flies of the World'
NSF,Ramey AFB,Department of Air Force Ramey Air Force Base,PR,25000,7202585,0,05/02/1972,10/01/1971,"Services to Personnel and Dependents Resident at Arecibo,   Nsf-C600"
NSF,NEW BRUNSWICK,Rutgers University New Brunswick,NJ,36000,7101225,0,08/17/1971,10/01/1971,The Acoustical Function of Lipids in Odontocete Echolocation
NSF,PHILADELPHIA,University City Science Center,PA,54800,7103764,0,10/12/1971,10/01/1971,Cross-Cultural Skills and Interpersonal Effectiveness in an Urban Environment
NSF,KNOXVILLE,University of Tennessee Knoxville,TN,113200,7102294,0,09/27/1971,10/01/1971,Thermal and Ordinary Diffusivity of Certain Adsorbent Solids
NSF,Ramey AFB,Department of Air Force Ramey Air Force Base,PR,25000,7202585,0,05/02/1972,10/01/1971,"Services to Personnel and Dependents Resident at Arecibo,   Nsf-C600"
NSF,LA JOLLA,University of California-San Diego Scripps Inst of Oceanography,CA,15000,7101329,0,09/09/1971,10/01/1971,Systematics of Cirripedia
NSF,PRINCETON,Princeton University,NJ,167400,7204357,0,12/09/1971,10/01/1971,Partial Differential Equations
NSF,CHICAGO,Illinois Institute of Technology,IL,87400,7203765,0,09/03/1971,10/01/1971,Nonlinear Dynamics of Cable Networks and Reinforced         Membranes With Small Initial Tensions
NSF,MILWAUKEE,University of Wisconsin-Milwaukee,WI,45900,7103730,0,08/12/1971,10/01/1971,The Organization of Bone in Fossil Hominids
NSF,ITHACA,Cornell University,NY,172500,7103280,0,09/16/1971,10/01/1971,Quantitative Mass Spectroscopy of Solids
NSF,Ocean Springs,Gulf Coast Research Laboratories,MS,8500,7101370,0,10/04/1971,10/01/1971,Systematic Studies of the Families Dactyloscopidae and      Gobiidae
NSF,URBANA,University of Illinois at Urbana-Champaign,IL,160600,7103201,0,07/27/1971,10/01/1971,Organometallic Chemistry
NSF,NEW YORK,New York University,NY,79615,7104472,0,10/07/1971,10/01/1971,Development of a Cooperative Graduate Program in EngineeringAnd Public Administration
NSF,DURHAM,Duke University,NC,64400,7101402,0,10/05/1971,10/01/1971,Temporal Control and the Theory of Reinforcement Schedules
NSF,LEXINGTON,University of Kentucky,KY,70100,7102323,0,10/20/1971,10/01/1971,Study of Energy Transfer in Electric Arc Systems
NSF,ITHACA,Cornell University,NY,85000,7101424,0,09/27/1971,10/01/1971,The Topography of Ribosomes
NSF,STANFORD,Stanford University,CA,1200,7100525,0,09/22/1971,10/01/1971,Doctoral Dissertation Research in Biological Oceanography
NSF,CORAL GABLES,University of Miami,FL,67600,7101386,0,09/28/1971,10/01/1971,Metabolic Studies With Marine Microalgae With Special       Reference to Photoheterotrophy
NSF,COLLEGE PARK,"University of Maryland, College Park",MD,106300,7205199,0,10/08/1971,10/01/1971,Role of Social Indicators in the Evaluation of Social       Performance- Some Problems of Nonmarket Economics
NSF,CORVALLIS,Oregon State University,OR,73800,7101398,0,09/30/1971,10/01/1971,Function of Sterols in the Metabolism of Saccharomyces      Cerevisiae
NSF,NEW YORK,New York University,NY,132500,7102039,0,10/04/1971,10/01/1971,Computation and Logical Proof Procedure
NSF,AUSTIN,University of Texas at Austin,TX,43200,7101367,0,09/03/1971,10/01/1971,Putative Allopatric Introgression Involving Juniperus
NSF,FARMINGTON,University of Connecticut Health Center,CT,60000,7101377,0,09/27/1971,10/01/1971,"Collagen Biosynthesis, Secretion and Crosslinking"
NSF,SANTA BARBARA,University of California-Santa Barbara,CA,105000,7100498,0,09/09/1971,10/01/1971,"Early Displacement History of the San Andreas Fault System, Southern California"
NSF,CHICAGO,National Opinion Research Center,IL,13800,7205188,0,09/22/1971,10/01/1971,A National Data Program For Sociology
NSF,RIVERSIDE,University of California-Riverside,CA,40000,7101415,0,09/29/1971,10/01/1971,Enzyme Catalysis
NSF,LAS CRUCES,New Mexico State University,NM,94600,7101457,0,10/04/1971,10/01/1971,Interactions of Rare Earth Metal Ions With Proteins
NSF,Falls Church,Exotech Systems Inc,VA,9688,7202631,0,09/28/1971,09/28/1971,Preparation of a Series of Tables Showing Information on    Traineeship Departmental Data
NSF,MINNEAPOLIS,University of Minnesota-Twin Cities,MN,596940,7205809,0,09/17/1971,09/17/1971,Implementation&Efficacy/The Nsf Prog/Comprehen Grants Tcher Educ
NSF,,DATA NOT AVAILABLE,,0,7207796,0,09/16/1971,09/16/1971,"BOA FOR SYSTEM STUDIES, ANALYSIS, DESIGN, & PROGRAMMING, KEYPUNCHING, INITIAL MONITORING OF SYSTEMS PERFORMANCE, AND    OTHER RELATED SERVICES (C684)"
NSF,PASADENA,California Institute of Technology,CA,109700,7100510,0,09/03/1971,09/15/1971,Oxygen and Hydrogen Isotope Studies of Rocks and Minerals
NSF,DETROIT,Wayne State University,MI,63500,7001552,0,09/09/1971,09/15/1971,Studies of the G Shift of Conduction Electrons in Metals AndAlloys
NSF,ORONO,University of Maine,ME,100200,7102271,0,08/24/1971,09/15/1971,Rate of Mass Transfer of Gas to Aqueous Electrolyte         Solutions
NSF,COLLEGE PARK,"University of Maryland, College Park",MD,20000,7101353,0,09/15/1971,09/15/1971,"The Roles of Social Behavior, Resource Supply, and          Vegetation in Habitat Utilization"
NSF,SEATTLE,University of Washington,WA,152500,7201757,0,09/28/1971,09/15/1971,"Collaborative Research on Structure of Ecosystems, Part 13"
NSF,STOCKTON,University of the Pacific,CA,40000,7100497,0,09/13/1971,09/15/1971,Larval Development of Marine Invertebrates From the Northern California Coast
NSF,SEATTLE,University of Washington,WA,115000,7002359,0,07/22/1971,09/15/1971,Theoretical and Empirical Investigations of Contracts
NSF,ANN ARBOR,Regents of the University of Michigan - Ann Arbor,MI,45700,7102246,0,08/30/1971,09/15/1971,Elasto-Hydrodynamics and Wet Tire Traction
NSF,BERKELEY,University of California-Berkeley,CA,59800,7201759,0,09/28/1971,09/15/1971,"Collaborative Research on Structure of Ecosystems, Part 11"
NSF,STONY BROOK,SUNY at Stony Brook,NY,80900,7100471,0,08/23/1971,09/15/1971,Evolution of Early Precambrian Terrane
NSF,ANN ARBOR,Regents of the University of Michigan - Ann Arbor,MI,79000,7101380,0,09/16/1971,09/15/1971,The Functional Morphology of Squamate Reptilia
NSF,BRONX,New York Botanical Garden,NY,113300,7101323,0,09/17/1971,09/15/1971,Vascular Plants of the Intermountain West
NSF,CHICAGO,Field Museum of Natural History,IL,45500,7101315,0,08/30/1971,09/15/1971,Monograph of New World Primates. Volume 2- Cebids
NSF,COLLEGE PARK,"University of Maryland, College Park",MD,32700,7101318,0,09/15/1971,09/15/1971,Comparative Anatomy and Systematics of Woody Saxifragaceae
NSF,SANTA CRUZ,University of California-Santa Cruz,CA,47500,7201758,0,09/28/1971,09/15/1971,"Collaborative Research on Structure of Ecosystems, Part 12"
NSF,PULLMAN,Washington State University,WA,48700,7101338,0,09/20/1971,09/15/1971,The Biology and Behavior of Insect Predators
NSF,ANN ARBOR,Regents of the University of Michigan - Ann Arbor,MI,45100,7102277,0,09/09/1971,09/15/1971,Structure of Turbulence in the Boundary Layer
NSF,WOODS HOLE,Woods Hole Oceanographic Institution,MA,313000,7207806,0,10/07/1971,09/15/1971,Support For the University-National Oceanographic Laboratory System (Unols) Office
NSF,AUSTIN,University of Texas at Austin,TX,25000,7101354,0,09/09/1971,09/15/1971,A Comparison of Three Independently Evolved Ecological      Systems
NSF,Falls Church,Exotech Systems Inc,VA,11829,7202630,0,09/09/1971,09/09/1971,College Undergraduate Instructional Program
NSF,,DATA NOT AVAILABLE,,0,7207795,0,09/09/1971,09/09/1971,"BOA FOR SYSTEM STUDIES, ANALYSIS, DESIGN,&PROGRAMMING, KEY- PUNCHING, INITIAL MONITORING OF SYSTEMS PERFORMANCE AND     OTHER RELATED SERVICES (C683)"
NSF,,DATA NOT AVAILABLE,,0,7104542,0,09/03/1971,09/03/1971,CONTRACT FOR COMPUTER SYSTEMS DESIGN AND APPLICATION        PROGRAMMING (C695)
NSF,,DATA NOT AVAILABLE,,0,7104539,0,09/02/1971,09/02/1971,BOA FOR COMPUTER SYSTEMS DESIGN AND APPLICATION PROGRAMMING (C691)
NSF,CAMBRIDGE,Massachusetts Institute of Technology,MA,100000,7101230,0,08/19/1971,09/01/1971,Molecular Aspects of the Interaction of Bacteriophages and  Colicins With Bacteria
NSF,CAMBRIDGE,Harvard University,MA,78500,7101261,0,08/23/1971,09/01/1971,Bacterial Spore Wall Synthesis As a Model of a DevelopmentalProcess
NSF,LA JOLLA,University of California-San Diego,CA,80000,7101301,0,09/01/1971,09/01/1971,Three-Dimensional Structure and Function of Biological      Macromolecules
NSF,PLATTSBURGH,SUNY College at Plattsburgh,NY,70900,7101131,0,06/15/1971,09/01/1971,Chlorophyll a Biogenesis
NSF,BETHLEHEM,Lehigh University,PA,67200,7102242,0,08/17/1971,09/01/1971,Temperature Measurement in Metal Cutting
NSF,FORT COLLINS,Colorado State University,CO,59000,7101203,0,08/16/1971,09/01/1971,Maintenance of a Barley Genetic Stock Center
NSF,ROCHESTER,University of Rochester,NY,40400,7103723,0,08/02/1971,09/01/1971,Jacaltec Dictionary
NSF,CAMBRIDGE,Harvard University,MA,46700,7100633,0,08/30/1971,09/01/1971,Population Diversity and Species Differentiation in         Leavenworthia
NSF,LOS ANGELES,University of Southern California,CA,80300,7103253,0,08/25/1971,09/01/1971,Calculation of Bound State Properties and Scattering Cross  Sections
NSF,CORVALLIS,Oregon State University,OR,22700,7205742,0,09/15/1971,09/01/1971,Support of Oceanographic Studies
NSF,Palisades,Columbia University Lamont Doherty Earth Observatory,NY,132500,7000245,0,08/11/1971,09/01/1971,"Benthonic Foraminifera- a Clue to the Thermohaline Circula- Tion of the Atlantic Ocean For the Last 200,000 Years"
